age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
21,4,4,2,1,1,2,3,0,3
22,2,4,1,1,1,3,3,0,3
31,4,4,0,0,0,2,4,0,1
39,4,4,3,0,0,1,4,0,2
47,2,1,5,0,1,2,4,0,1
43,4,4,3,1,1,1,4,0,3
39,1,2,2,1,0,2,4,0,3
42,1,4,11,0,1,2,2,1,1
41,3,3,5,1,1,1,4,0,2
41,4,4,2,1,1,1,4,0,1
38,2,3,6,1,1,3,2,0,1
30,2,3,2,1,0,2,4,0,1
43,4,4,3,1,1,1,4,0,3
26,3,4,2,1,1,3,3,0,2
28,3,4,2,0,1,3,3,0,2
35,2,3,0,1,1,2,4,0,1
39,4,4,3,0,0,1,4,0,2
30,2,2,7,1,1,3,4,0,2
21,4,4,1,0,1,2,4,0,3
31,4,4,0,0,0,2,4,0,1
36,4,4,6,0,1,1,2,1,3
35,4,4,3,1,1,1,4,0,3
41,4,4,4,0,0,2,4,0,2
29,1,2,7,1,1,2,4,0,1
30,3,3,4,1,0,2,2,0,3
24,4,4,1,1,1,3,2,0,2
35,4,4,4,1,1,1,4,0,3
30,2,4,1,1,0,3,4,0,2
45,1,4,5,1,1,1,2,1,1
28,3,4,0,1,1,3,2,0,1
29,3,4,5,1,1,1,2,0,3
21,2,1,3,1,0,3,1,1,3
29,3,3,1,1,1,3,3,0,3
36,4,4,6,0,1,1,2,1,3
43,4,4,5,0,1,1,4,0,3
46,3,4,9,1,1,3,4,0,3
27,3,4,0,1,1,3,3,0,1
29,3,3,6,1,1,3,3,0,3
22,3,4,1,1,1,4,4,0,2
37,2,3,9,1,1,3,3,0,3
22,4,4,2,1,1,1,3,0,1
35,4,4,4,1,1,1,4,0,3
43,4,4,5,0,1,1,4,0,3
30,4,1,4,1,1,3,3,0,2
21,4,4,1,0,1,2,4,0,3
42,1,4,11,0,1,2,2,1,1
41,3,3,5,1,1,1,4,0,2
24,4,4,1,1,1,3,2,0,2
25,2,4,3,1,1,3,2,0,3
34,4,4,6,1,1,3,4,0,2
43,4,4,2,1,1,1,4,0,3
43,4,4,2,1,1,1,4,0,3
