,age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
0,29,1,1,5,1,1,3,2,0,1
1,37,3,4,2,1,1,2,3,0,1
2,24,2,3,1,1,1,3,1,0,3
3,33,4,4,1,1,1,3,3,0,3
4,27,4,4,3,1,1,3,1,0,3
5,37,3,4,5,1,1,1,3,0,3
6,32,1,1,6,1,1,3,3,0,1
7,37,2,3,4,1,1,1,2,0,2
8,25,3,4,3,1,1,3,4,0,3
9,42,1,3,6,1,1,3,3,0,3
10,21,3,4,2,1,1,3,1,0,1
11,37,1,4,1,1,1,3,3,0,1
12,26,2,3,2,1,1,3,1,0,1
13,19,2,4,0,1,1,1,3,0,1
14,24,4,4,0,1,0,1,4,0,1
15,30,1,3,5,1,1,3,4,0,3
16,27,4,4,2,1,0,2,4,0,1
17,21,2,4,2,1,1,3,2,0,3
18,36,1,3,0,1,1,2,2,1,1
19,24,3,2,2,1,1,3,1,0,3
20,30,2,3,4,1,1,2,1,0,3
21,29,4,4,4,1,1,3,3,0,3
22,22,4,4,3,1,1,1,4,0,3
23,34,1,3,3,1,0,3,4,0,1
24,25,2,4,2,1,1,2,4,0,3
25,28,1,2,3,1,1,3,3,0,3
26,24,2,3,2,1,1,2,4,0,3
27,39,4,4,5,1,1,1,4,0,3
28,25,2,4,1,1,1,1,3,0,1
29,31,2,2,6,1,0,2,3,0,3
30,24,4,4,1,1,0,1,3,0,2
31,30,2,4,3,1,0,1,4,0,1
32,32,2,2,6,1,0,2,3,0,3
33,30,4,4,4,0,0,2,4,0,3
34,45,1,1,0,0,0,2,1,0,1
35,29,4,4,0,1,0,1,4,0,1
36,39,3,2,2,1,1,3,3,0,1
37,34,3,4,1,1,1,2,4,0,1
38,32,3,4,4,1,0,1,3,0,3
39,29,4,4,1,0,1,1,3,0,1
40,37,1,4,0,1,1,1,3,0,2
41,32,4,4,5,1,1,2,2,0,3
42,28,3,4,0,1,0,1,3,0,1
43,26,4,4,1,1,1,3,2,0,2
44,29,3,4,2,1,1,2,3,0,1
45,48,1,2,9,1,1,3,1,1,1
46,22,2,2,2,1,1,2,3,0,3
47,44,1,4,12,1,1,3,3,0,1
48,22,4,4,1,1,1,1,3,0,2
49,26,2,4,5,1,1,3,3,0,3
50,20,2,4,0,1,0,2,4,0,1
51,29,2,3,3,1,1,3,2,0,1
52,29,1,2,3,1,1,3,3,1,1
53,20,4,4,2,1,1,3,3,0,3
54,25,2,3,2,1,1,3,1,0,3
55,29,3,3,3,1,0,2,3,0,3
56,29,4,4,2,1,1,1,4,0,3
57,27,4,4,1,1,1,3,3,0,3
58,36,3,3,4,1,1,3,3,0,3
59,28,2,3,5,1,1,2,1,0,3
60,39,4,4,4,1,1,3,4,0,3
61,33,4,4,4,0,1,2,4,0,2
62,29,2,4,3,1,0,3,3,0,3
63,34,2,2,8,1,1,2,2,0,2
64,37,4,4,4,0,0,1,3,0,2
65,23,3,4,3,1,1,1,1,0,2
66,35,3,3,3,0,0,2,3,1,1
67,39,4,4,7,1,1,1,4,0,2
68,33,1,2,9,1,0,3,1,0,2
69,48,4,4,6,0,1,2,4,0,1
70,38,2,3,6,1,0,3,3,1,1
71,25,3,3,2,1,1,3,4,0,2
72,25,2,4,2,1,1,1,4,0,1
73,38,4,4,3,1,0,1,4,1,1
74,48,3,4,5,1,1,1,4,0,1
75,27,1,2,3,1,1,3,4,0,3
76,48,2,3,5,1,1,1,1,0,1
77,39,4,4,3,1,1,1,4,0,2
78,25,4,4,1,0,1,3,4,0,2
79,49,1,3,5,1,1,2,4,0,1
80,24,4,4,2,1,1,3,3,0,3
81,38,4,4,4,1,1,2,4,0,3
82,25,2,3,1,1,1,3,1,0,3
83,32,3,3,8,1,1,3,4,0,3
84,28,4,4,0,1,0,1,4,0,1
85,21,3,1,3,1,0,3,1,1,3
86,46,1,1,0,0,0,2,1,0,1
87,35,2,2,6,1,0,2,2,1,3
88,47,3,3,8,1,1,1,4,0,1
89,48,4,4,0,1,1,3,4,0,1
90,45,4,4,4,0,1,2,4,0,1
91,30,2,4,4,1,0,1,4,0,1
92,21,1,2,0,1,1,2,4,0,1
93,38,1,3,0,1,1,2,2,1,1
94,38,1,2,2,1,1,3,1,1,1
95,23,3,3,0,1,1,3,4,0,1
96,32,2,4,3,1,1,3,3,0,3
97,33,2,2,8,1,0,2,3,0,3
98,25,4,4,1,1,0,3,3,0,1
99,33,1,3,4,1,1,3,2,1,1
100,32,1,3,6,1,1,3,3,0,3
101,38,1,3,12,1,1,3,3,0,1
102,38,4,4,5,1,1,2,4,0,3
103,37,3,4,3,1,1,3,2,0,3
104,33,4,4,2,0,0,3,2,0,2
105,38,2,4,1,1,0,3,3,0,1
106,20,3,2,1,1,1,3,1,1,3
107,48,1,3,8,1,1,2,4,0,2
108,39,4,4,5,1,1,1,4,0,2
109,33,4,3,2,0,1,3,4,0,3
110,29,3,3,6,1,1,3,4,0,2
111,40,3,4,6,1,1,1,4,0,3
112,25,4,4,2,1,1,1,3,0,3
113,31,4,4,2,1,0,2,4,0,3
114,33,1,3,3,1,1,3,3,0,3
115,32,3,4,3,1,1,3,3,0,3
116,37,3,3,5,1,0,1,3,0,2
117,49,1,1,12,1,1,3,1,1,3
118,27,3,3,3,1,0,2,3,0,3
119,19,3,4,0,1,0,3,4,0,1
120,28,2,3,1,1,1,3,3,0,3
121,41,3,3,8,1,1,3,3,0,1
122,42,1,3,3,1,0,2,4,0,1
123,49,1,2,11,1,1,3,1,1,1
124,32,2,3,5,1,1,3,2,0,1
125,20,3,4,1,1,0,3,4,0,3
126,29,2,4,7,1,1,3,3,0,3
127,39,3,4,3,1,1,1,4,0,1
128,25,3,3,2,1,0,3,3,0,1
129,34,3,4,4,1,1,1,4,0,3
130,23,1,3,1,1,1,3,1,0,1
131,37,4,4,5,1,0,1,3,0,2
132,27,1,4,0,1,0,4,1,0,1
133,44,4,4,3,1,1,1,4,0,2
134,44,1,1,11,1,1,4,1,1,1
135,31,1,4,4,1,1,3,2,0,3
136,44,4,4,1,1,1,1,4,0,1
137,25,3,3,1,1,1,3,1,0,2
138,37,4,4,6,1,1,2,4,0,3
139,32,2,2,6,1,1,3,4,0,2
140,21,3,2,1,1,1,3,3,0,3
141,18,2,3,1,0,1,3,2,0,1
142,21,3,3,1,1,1,3,2,0,3
143,37,4,4,3,1,1,1,4,0,2
144,43,4,4,3,1,1,1,4,0,2
145,31,4,4,2,1,0,1,3,0,3
146,34,4,4,4,1,1,1,4,0,3
147,35,4,4,4,1,1,2,3,0,2
148,41,4,4,1,1,0,1,4,0,1
149,48,1,2,12,1,1,3,3,0,1
150,33,2,2,7,1,1,2,2,0,2
151,36,2,4,4,0,1,3,2,0,2
152,21,4,4,3,1,1,3,3,0,3
153,48,1,3,7,1,1,2,4,0,2
154,29,4,4,2,0,1,2,4,0,2
155,34,3,2,6,1,1,3,2,0,2
156,44,1,1,11,1,1,4,1,1,1
157,39,4,4,3,1,0,1,4,0,2
158,21,3,3,2,1,1,2,3,0,3
159,47,3,4,6,1,0,1,4,0,3
160,21,3,2,1,1,1,3,3,0,3
161,21,3,4,1,1,1,2,3,0,1
162,22,1,3,2,1,1,3,3,1,3
163,25,3,4,2,1,1,3,2,0,1
164,38,4,4,6,1,0,3,4,0,3
165,29,3,4,2,1,1,1,2,0,3
166,27,4,4,2,1,1,1,4,0,2
167,43,1,2,6,1,1,3,4,0,1
168,49,1,2,0,1,1,3,3,1,3
169,18,2,3,1,0,1,2,3,0,1
170,32,1,3,5,1,1,3,4,0,3
171,39,3,4,1,1,1,1,2,0,1
172,43,1,2,8,1,1,3,2,1,1
173,47,1,4,6,1,1,1,4,0,1
174,32,1,1,6,1,1,3,3,0,1
175,44,1,3,10,1,1,3,4,0,1
176,27,2,3,2,1,1,3,1,0,3
177,28,1,2,3,1,1,1,4,1,1
178,32,2,2,4,1,1,4,3,1,2
179,37,1,2,1,1,1,2,2,1,1
180,25,3,4,2,1,0,2,4,0,3
181,30,3,2,4,1,1,2,2,1,1
182,46,1,1,8,1,1,3,4,1,2
183,45,1,2,8,1,1,3,4,0,1
184,36,3,4,5,1,0,2,3,0,1
185,43,2,2,2,1,0,3,2,0,1
186,24,1,2,4,1,1,3,1,1,3
187,45,4,4,4,1,1,1,4,0,2
188,25,2,3,1,1,0,4,4,0,2
189,36,1,2,6,1,1,2,2,1,3
190,34,2,2,5,1,1,3,4,0,3
191,36,4,4,5,1,1,1,3,0,3
